"","business_id","name","neighborhood","address","city","state","postal_code","latitude","longitude","stars","review_count","is_open","BikeParking","BusinessAcceptsCreditCards","Garage","Street_Parking","Validated_Parking","Parking_Lot","Valet","GoodForKids","HasTV","NoiseLevel","OutdoorSeating","RestaurantsAttire","RestaurantsDelivery","RestaurantsGoodForGroups","RestaurantsPriceRange2","RestaurantsReservations","RestaurantsTakeOut","Alcohol","Caters","DogsAllowed","DriveThru","dessert","latenight","lunch","dinner","breakfast","brunch","RestaurantsTableService","WheelchairAccessible","WiFi","romantic","intimate","classy","hipster","divey","touristy","trendy","upscale","casual","BYOB","BYOBCorkage","Best_Mon","Best_Tue","Best_Fri","Best_Wed","Best_Thr","Best_Sun","Best_Sat","CoatCheck","Corkage","GoodForDancing","HappyHour","Music","Smoking","ByAppointmentOnly","AcceptsInsurance","BusinessAcceptsBitcoin","HairSpecializesIn","AgesAllowed","RestaurantsCounterService","Open24Hours","DietaryRestrictions","categories","Monday","Tuesday","Wednesday","Thursday","Friday","Saturday","Sunday","Mexican"
"2018","sNHseqXVsFUcrn7o9mCUcg","Wendy's","","5225 W Indian School Rd","Phoenix","AZ","85031",33.4946485,-112.1716407,2.5,9,1,"False","True"," False street"," False"," False"," False"," False","True","False","average","False","casual","False","True","1","False","True","none","False",NA,"True"," False"," False"," False"," False"," False"," False","False",NA,NA," False"," False"," False"," False"," False"," False"," False"," False"," False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restaurants, Burgers, Fast Food","9:0-1:0","9:0-1:0","9:0-1:0","9:0-1:0","9:0-2:0","9:0-2:0","9:0-1:0",0
"2019","prcrTVScKNTfSu0wcle0DA","Jersey Mike's Subs","","4550 East Bell Rd, Ste 194","Phoenix","AZ","85032",33.641054,-111.983117,3.5,71,1,"True","True"," False street"," False"," False"," True"," False","True","True","average","True","casual","False","True","1","False","True","none","True",NA,"False"," False"," False"," True"," True"," False"," False","False","True","no"," False"," False"," False"," False"," False"," False"," False"," False"," True}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fast Food, Salad, Cheesesteaks, Restaurants, Delis, Sandwiches",NA,NA,NA,NA,NA,NA,NA,0
"2020","GtX-vWZHiGly1OI-Rgq42A","Lager Fields' Micropub and Grill","","Parkway West, 12601 N Paradise Village","Phoenix","AZ","85073",33.6421785,-112.0102387,3,5,0,NA,"True",NA,NA,NA,NA,NA,"False",NA,NA,NA,NA,"False",NA,"2",NA,NA,NA,NA,NA,NA," False"," False"," False"," False"," False"," False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"American (Traditional), Nightlife, Restaurants, Bars",NA,NA,NA,NA,NA,NA,NA,0
"2021","U2ZwdiUSZlK4PAhcQugLgA","Jack In the Box","","3545 E Thomas Rd","Phoenix","AZ","85018",33.4802286365,-112.004627477,1.5,15,1,NA,"True"," False street"," False"," False"," True"," False","True","False","loud","False","casual","False","True","1","False","True","none","False",NA,"True"," False"," False"," False"," False"," False"," False","False",NA,"no"," False"," False"," False"," False"," False"," False"," False"," False"," False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restaurants, Fast Food",NA,NA,NA,NA,NA,NA,NA,0
"2022","szeG61Jn4dFrLqhZy0m_ug","Downtown Pizza Lounge","","144 E Washington St","Phoenix","AZ","85004",33.448402,-112.0714244,3,31,1,"True","True"," False street"," False"," False"," False"," False","True","True","average","True","casual","False","True","2","False","True","beer_and_wine","False",NA,NA," False"," False"," True"," True"," False"," False","False",NA,"no"," False"," False"," False"," False"," False"," False"," False"," False"," True}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pizza, Restaurants",NA,NA,NA,NA,NA,NA,NA,0
"2023","8xyRFdmF_9boBaPx0jBhHQ","Red Devil Italian Restaurant & Pizzeria","","3004 E Bell Rd","Phoenix","AZ","85032",33.6410244,-112.0178752,3.5,174,1,"True","True"," False street"," False"," False"," True"," False","True","True","average","False","casual","True","True","2","True","True","full_bar","True",NA,NA," False"," False"," True"," True"," False"," False","True","False","free"," False"," False"," False"," False"," False"," False"," False"," False"," True}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,"Italian, Pizza, Restaurants","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-23:0","12:0-23:0","12:0-22:0",0
"2024","F8xyyUMEU7s98zLhviR5gg","Waffles N Pizzeria","","2145 E Van Buren St","Phoenix","AZ","85006",33.4511742,-112.0347903,3,9,0,"True","True"," False street"," False"," False"," True"," False","True",NA,NA,"True","casual","True","False","1","True","True","none","True","False",NA," False"," False"," False"," False"," False"," False","False","True","free"," False"," False"," False"," False"," False"," False"," False"," False"," False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pizza, Restaurants, Chicken Wings, Burgers","6:0-22:0","6:0-22:0","6:0-22:0","6:0-22:0","11:0-3:0","11:0-3:0",NA,0
"2025","hgrbo2EvuhDiKvFObqe1wA","Realeza Michoacana","","2520 N 16th St","Phoenix","AZ","85006",33.4756296,-112.0482293,4,25,1,"True","True"," False street"," False"," False"," True"," False",NA,NA,NA,NA,NA,NA,NA,"1",NA,"True",NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Juice Bars & Smoothies, Restaurants, Food, Desserts, Ice Cream & Frozen Yogurt, Mexican, Shaved Ice","9:0-21:0","9:0-21:0","9:0-21:0","9:0-21:0","9:0-21:0","9:0-21:0","9:0-21:0",1
"2026","fvCiBVBsoY8ixMJ7Esk33w","Whataburger","","2910 W Thunderbird Rd","Phoenix","AZ","85053",33.611166,-112.1209261,3,39,1,"True","True"," False street"," False"," False"," False"," False","True","False","average","False","casual","False","True","1","False","True","none","False",NA,"True"," False"," False"," True"," False"," False"," True","True",NA,"no"," False"," False"," False"," False"," False"," False"," False"," False"," True}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fast Food, American (New), Restaurants, American (Traditional), Burgers","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0",0
"2027","bSbAq9ylam6RInhbm2aZKA","Raising Cane's","","4506 E Cactus Rd","Phoenix","AZ","85032",33.6002263,-111.9864303,3.5,83,1,"True","True"," False street"," False"," False"," True"," False","True","False","average","True","casual","False","True","1","False","True","none","True",NA,"True"," False"," False"," True"," True"," False"," False","False",NA,"no"," False"," False"," False"," False"," False"," False"," False"," False"," True}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fast Food, Chicken Shop, Chicken Wings, American (Traditional), Restaurants","9:0-0:0","9:0-0:0","9:0-0:0","9:0-0:0","9:0-0:0","9:0-0:0","9:0-0:0",0
"2028","4cTawmoz0rrw3cl1fJd6eQ","Mocha Bianca","","4001 E Bell Rd, Ste 112","Phoenix","AZ","85032",33.640408,-111.995167,3.5,9,0,NA,"True"," False street"," False"," False"," False"," False",NA,"False","quiet","True","casual",NA,NA,"1","False","True","none","True",NA,NA," False"," False"," False"," False"," False"," False",NA,NA,"free"," False"," False"," False"," False"," False"," False"," False"," False"," False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Coffee & Tea, Food, Breakfast & Brunch, Restaurants",NA,NA,NA,NA,NA,NA,NA,0
"2029","gugN1sgyheBJ6aKtNcv_gQ","The Oink Cafe-Phoenix","","4326 E Cactus Rd","Phoenix","AZ","85032",33.5995583197,-111.989065081,3.5,494,1,"True","True"," False street"," False"," False"," True"," False","True","True","average","True","casual","False","True","2","False","True","beer_and_wine","False",NA,NA," False"," False"," True"," False"," True"," True","True",NA,"free"," False"," False"," False"," False"," False"," False"," False"," False"," True}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restaurants, Breakfast & Brunch, Cafes, American (Traditional)","7:0-14:0","7:0-14:0","7:0-14:0","7:0-14:0","7:0-14:0","7:0-14:0","7:0-14:0",0
"2030","cOWXtCz7F9GQhPIks8gm6Q","SOLO Trattoria","","2501 E Camelback Rd, Ste 24","Phoenix","AZ","85016",33.5084566429,-112.027671659,4.5,268,0,"True","True"," True street"," False"," True"," True"," True","True","True","average","True","casual","False","True","2","True","True","full_bar","True",NA,NA," False"," False"," True"," True"," False"," False","True","True","free"," False"," False"," False"," False"," False"," False"," False"," False"," True}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pizza, Beer, Wine & Spirits, Food, Italian, Restaurants, Specialty Food","11:0-21:0","11:0-21:0","11:0-21:0","11:0-21:0","11:0-22:0","17:0-22:0",NA,0
"2031","b207RNqIAhTd4JsRsnXB1Q","Los Dos Molinos","","1044 E Camelback","Phoenix","AZ","85014",33.509677,-112.058811,3.5,276,1,"True","True"," False street"," False"," False"," True"," False","True","True","average","True","casual","False","True","2","True","True","full_bar","True",NA,NA," False"," False"," True"," True"," False"," False","True",NA,"no"," False"," False"," False"," False"," False"," False"," False"," False"," True}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restaurants, Mexican",NA,"11:0-21:0","11:0-21:0","11:0-21:0","11:0-22:0","11:0-22:0",NA,1
"2032","4jW0WayNHn1BDLYn7JbL_Q","Calabria Italian Kitchen","","2605 N 7th St","Phoenix","AZ","85006",33.4769999,-112.0648251,4,38,0,NA,"True"," False street"," False"," False"," True"," False","True","True","average","False","casual","True","True","1","True","True","none","True",NA,NA," False"," False"," True"," False"," False"," False","False","True","no"," False"," False"," False"," False"," False"," False"," False"," False"," True}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restaurants, Sandwiches, Italian","10:0-16:0","10:0-20:0","10:0-20:0","10:0-20:0","10:0-20:0","10:0-16:0",NA,0
"2033","HJEaoW2OUTeZuQcygYUpqQ","Los Mexican Friends","","701 E Mohave St","Phoenix","AZ","85034",33.4310722743,-112.064605057,4,12,1,"True","True"," False street"," False"," False"," False"," False","True","True","quiet","False","casual","False","True","1","False","True","none",NA,NA,NA," False"," False"," False"," False"," False"," True","True",NA,"no"," False"," False"," False"," False"," False"," False"," False"," False"," False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restaurants, Mexican","8:30-16:0","8:30-16:0","8:30-20:0","8:30-20:0","8:30-20:0","8:30-20:0","8:30-19:0",1
"2034","LQ-gMAQLbPVxjrBYCJ1ApQ","Little Dragon Chinese Restaurant","","4327 W Thomas Rd","Phoenix","AZ","85031",33.4800904,-112.1531279,4,75,1,"False","True"," False street"," False"," False"," True"," False","True","True","average","False","casual","False","True","1","False","True","beer_and_wine","True",NA,NA," False"," False"," True"," True"," False"," False","True",NA,"no"," False"," False"," False"," False"," False"," False"," False"," False"," False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restaurants, Chinese","11:0-21:30","11:0-21:30","11:0-21:30","11:0-21:30","11:0-22:30","11:0-22:30","12:0-21:30",0
"2035","R2GxA0LslohJIOEndoFXYw","Marshall's Fine Dining","","13216 N 7th St","Phoenix","AZ","85022",33.6060548,-112.0663997,4,13,0,"True","True"," False street"," False"," False"," False"," False","True","True","quiet","True","casual","False","True","2","True","True","full_bar","True",NA,NA," False"," False"," False"," False"," False"," False","True",NA,NA," False"," False"," False"," False"," False"," False"," False"," False"," False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Italian, Restaurants",NA,NA,NA,NA,NA,NA,NA,0
"2036","A6upLxml9nNaVT_V3oIUkg","Cracker Barrel Old Country Store","","21611 N 26th Ave","Phoenix","AZ","85027",33.6817121,-112.114006,3.5,136,1,"True","True"," False street"," False"," False"," True"," False","True","False","average","False","casual","False","True","1","False","True","none","True",NA,NA," False"," False"," True"," True"," True"," True","True","True","no"," False"," False"," False"," False"," False"," False"," False"," False"," True}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Comfort Food, Restaurants, Desserts, Southern, American (Traditional), Food, Caterers, Breakfast & Brunch, Event Planning & Services","6:0-22:0","6:0-22:0","6:0-22:0","6:0-22:0","6:0-23:0","6:0-23:0","6:0-22:0",0
"2037","9WAo6J2-9mxMo8UQrA_G8A","Julioberto's","","2435 E Bell Rd","Phoenix","AZ","85032",33.6401437,-112.0293344,3,14,1,"True","True"," False street"," False"," False"," True"," False","True","True","very_loud","False","casual","False","False","2","False","True","none",NA,NA,"True"," False"," False"," False"," False"," False"," False","False",NA,"no"," False"," False"," False"," False"," False"," False"," False"," False"," False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mexican, Fast Food, Restaurants","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0",0
"2038","QkG3KUXwqZBW18A9k1xqCA","Red Lobster","","2810 North 75th Ave","Phoenix","AZ","85035",33.4787936,-112.221366,3,44,1,"True","True"," False street"," False"," False"," False"," False","True","True","quiet","False","casual","False","True","2","True","True","full_bar","False",NA,NA," False"," False"," False"," True"," False"," False","True","True","no"," False"," False"," False"," False"," False"," False"," False"," False"," True}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"American (Traditional), Seafood, Restaurants","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-23:0","11:0-23:0","11:0-22:0",0
"2039","IaJ8ZCKxKFzgNoIFNCc0YQ","Curry Leaf Indian Grill","","4825 E Warner Rd","Phoenix","AZ","85044",33.3307646,-111.9813995,2.5,7,0,NA,"True"," False street"," False"," False"," False"," False","True",NA,NA,"True","casual","True","True","1","False","True","none",NA,NA,NA," False"," False"," False"," False"," False"," False","False","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restaurants, Indian","11:30-20:30","11:30-20:30","11:30-20:30","11:30-20:30","11:30-21:0","11:30-21:0",NA,0
"2040","vAf3U749Y1hnFfnMpKHuyw","OUTLAWS Bar & Restaurant","","6705 E Cavecreek Rd","Phoenix","AZ","85331",33.8322395,-111.9353557,2,9,1,NA,"True",NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,"False","True",NA,"True",NA,NA,NA,NA,NA," False"," False"," False"," False"," False"," False",NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Barbeque, Restaurants","10:30-23:30","10:30-23:30","10:30-23:30","10:30-23:30","10:30-23:30","10:30-23:30","10:30-23:30",0
"2041","gBsrs7a3w6g1YXJL2uwixw","Fired Pie","","4905 E Ray Rd, Unit 104","Phoenix","AZ","85044",33.317325,-111.977636,4,103,1,"True","True"," False street"," False"," False"," False"," False","True","False","average","True","casual","False","True","1","False","True","beer_and_wine","False",NA,NA," False"," False"," True"," True"," False"," False","False",NA,"no"," False"," False"," False"," False"," False"," False"," False"," False"," True}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Salad, Pizza, Restaurants","11:0-21:0","11:0-21:0","11:0-21:0","11:0-21:0","11:0-21:0","11:0-21:30","11:0-21:30",0
"2042","hKFF8inOc_bK0P7bZBv37g","Pick Up Stix","","10810 N Tatum Blvd","Phoenix","AZ","85028",33.5838313,-111.9786204,4,4,0,NA,"True"," False street"," False"," False"," False"," False","True",NA,NA,"False","casual","False","True","1","False","True","none",NA,NA,NA," False"," False"," False"," False"," False"," False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chinese, Restaurants",NA,NA,NA,NA,NA,NA,NA,0
"2043","B198jEItQSF7xQhRADUW6Q","Taco Bell","","2601 North 44th Street","Phoenix","AZ","85008",33.476956,-111.986944,3.5,21,1,"True","True"," False street"," False"," False"," True"," False","True","False","loud","False","casual","False","True","1","False","True","none","False",NA,"True"," False"," True"," True"," True"," False"," False","False",NA,"no"," False"," False"," False"," False"," False"," False"," False"," False"," False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tex-Mex, Fast Food, Restaurants, Mexican","6:0-1:0","6:0-1:0","6:0-1:0","6:0-1:0","6:0-2:0","6:0-2:0","6:0-1:0",1
"2044","uJgxCC03SWlwAkttc4exJQ","Chuck E Cheese's","","3329 E Bell Rd, Ste 15","Phoenix","AZ","85032",33.6399009,-112.0100999,3,8,0,"True","True",NA,NA,NA,NA,NA,"True","False",NA,"False","casual","False","True","2","True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restaurants, Pizza",NA,NA,NA,NA,NA,NA,NA,0
"2045","h96UFhWMM6k2xGgvmMoszg","Focaccia Fiorentina","","112 N Central Ave","Phoenix","AZ","85004",33.449711,-112.074211,3.5,71,0,"True","True"," False street"," True"," False"," False"," False","True","True","average","True","casual","True","True","1","False","True","none","True",NA,NA," False"," False"," True"," False"," True"," False","False","True","free"," False"," False"," False"," False"," False"," False"," False"," False"," False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Breakfast & Brunch, Pizza, Restaurants, Sandwiches, Italian, Caterers, Event Planning & Services","6:0-14:0","6:0-14:0","6:0-14:0","6:0-14:0","6:0-14:0","7:0-13:0",NA,0
"2046","3n86SpBQ0COOW_2sDRStoQ","Cheddatruck","","2121 W McDowell","Phoenix","AZ","85014",33.5083316,-112.0565795,4,8,0,NA,"True"," False street"," False"," False"," False"," False","True","False","average","True","casual","False","True","1","False","True","none","True",NA,"False"," False"," False"," False"," False"," False"," False","False",NA,"no"," False"," False"," False"," False"," False"," False"," False"," False"," False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Food, Burgers, Food Trucks, Restaurants",NA,NA,NA,NA,NA,NA,NA,0
"2047","2xMKHQP1TVGB-_62gDOzDg","El Nopalito","","2831 N 24th St","Phoenix","AZ","85008",33.4797192,-112.0299337,3.5,67,1,"True","True"," False street"," False"," False"," True"," False","True","True","average","False","casual","False","True","1","False","True","beer_and_wine","True","False",NA," False"," False"," True"," False"," False"," False","True","True","no"," False"," False"," False"," False"," False"," False"," False"," False"," True}",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,NA,NA,NA,NA,"Mexican, Restaurants, Fast Food","9:0-20:0","9:0-20:0","9:0-20:0","9:0-20:0","9:0-20:0","8:0-20:0","8:0-20:0",0
"2048","dR3HS1tLVo53KO7F8BF6og","Taylor's Chowder House","","3538 W Calavar Rd","Phoenix","AZ","85053",33.612439,-112.135501,3.5,120,1,"True","True"," False street"," False"," False"," True"," False","True","False","quiet","False","casual","False","True","2","True","True","full_bar","False",NA,NA," False"," False"," True"," True"," False"," False","True","True","no"," False"," False"," False"," False"," False"," False"," False"," False"," True}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restaurants, Seafood",NA,"11:0-21:0","11:0-21:0","11:0-21:0","11:0-21:0","12:0-21:0","12:0-20:0",0
"2049","0URIvKxCNT-AVgtdYFAX8w","Harley's Italian Bistro","","4221 N 7th Ave","Phoenix","AZ","85013",33.4974892,-112.0833763,3.5,166,0,"True","True"," False street"," False"," False"," True"," False","True","False","quiet","True","casual","False","True","2","True","True","full_bar","True",NA,NA," False"," False"," False"," True"," False"," False","True","True","free"," False"," False"," False"," False"," False"," False"," False"," False"," True}","False","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,NA,NA,NA,NA,"Italian, Pizza, Restaurants","16:0-22:0","16:0-22:0","16:0-22:0","16:0-22:0","16:0-22:0","17:0-22:0","17:0-22:0",0
"2050","qWJ447hXHCl1K4nVEX-ZKQ","The Flying Pigeon","","4610 N 7th St","Phoenix","AZ","85014",33.504285,-112.065471,4.5,7,1,"True","True"," False street"," False"," False"," False"," False",NA,NA,NA,NA,NA,"False",NA,"1",NA,"True","none","True",NA,NA," False"," False"," False"," False"," False"," False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,NA,NA,NA,NA,"Food, Restaurants, Food Trucks",NA,NA,NA,NA,"18:30-22:0","7:0-14:0",NA,0
"2051","okkgZzoJip30F50mTUc2Rw","Jack in the Box","","17017 N Cave Creek Rd","Phoenix","AZ","85032",33.6412214,-112.0305205,2.5,17,1,"False","True"," False street"," False"," False"," False"," False","True","False","average","False","casual","False","True","1","False","True","none","False",NA,"True"," False"," False"," True"," False"," False"," False","False",NA,"no"," False"," False"," False"," False"," False"," False"," False"," False"," False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fast Food, Restaurants",NA,NA,NA,NA,NA,NA,NA,0
"2052","0yHY4FHCTOIshPiPc9EYBQ","Smashburger","","3400 E Sky Harbor Blvd, Space T4-F30, Terminal 4","Phoenix","AZ","85034",33.435548,-111.997993,3.5,35,1,"False","True"," False street"," False"," False"," False"," False","True","False","loud","False","casual","False","True","1","False","True","none","False",NA,"False"," False"," False"," True"," True"," True"," False","False",NA,"no"," False"," False"," False"," False"," False"," False"," False"," False"," False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Burgers, Restaurants","6:0-21:0","6:0-21:0","6:0-21:0","6:0-21:0","6:0-21:0","6:0-21:0","6:0-21:0",0
"2053","plWuv4gda7m0KlqCNhrb4w","Angels Trumpet Ale House","","810 N 2nd St","Phoenix","AZ","85004",33.4570541765,-112.071567245,4,1023,1,"True","True"," False street"," True"," False"," True"," False","False","True","loud","True","casual","False","True","2","False","True","beer_and_wine","False",NA,NA," False"," False"," True"," True"," False"," False","True",NA,"no"," False"," False"," False"," True"," False"," False"," True"," False"," True}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nightlife, Gastropubs, Restaurants, Bars, American (New)",NA,"11:0-0:0","11:0-0:0","11:0-0:0","11:0-0:0","11:0-0:0","11:0-23:0",0
"2054","JlMTixvNQ5bUGSxF12TLdw","Barro's Pizza","","3053 W Agua Fria Fwy","Phoenix","AZ","85027",33.666689,-112.1247276,3.5,54,1,"True","True"," False street"," False"," False"," True"," False","True","True","average","False","casual","True","True","1","True","True","beer_and_wine","True",NA,NA," False"," False"," True"," True"," False"," False","False",NA,"no"," False"," False"," False"," False"," False"," False"," False"," False"," True}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Italian, Restaurants, Pizza, Sandwiches","10:30-22:0","10:30-22:0","10:30-22:0","10:30-22:0","10:30-23:0","10:30-23:0","10:30-22:0",0
"2055","0vYwOmTitx-Qas-jjW3nYg","Fry's","","3246 E Bell Rd","Phoenix","AZ","85032",33.642124,-112.0111551,3.5,4,1,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Drugstores, Gas Stations, Shopping, Automotive, Restaurants, Fast Food",NA,NA,NA,NA,NA,NA,NA,0
"2056","T7Z309DN9kbkhFTCCXt1Ag","Julio's Too","","12631 N Tatum Blvd","Phoenix","AZ","85032",33.6006963,-111.9788477,3,44,1,"True","True"," False street"," False"," False"," True"," False","True","False","average","True","casual","False","True","1","False","True","none","True",NA,NA," False"," False"," False"," False"," False"," False","False","True","no"," False"," False"," False"," False"," False"," False"," False"," False"," True}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mexican, Restaurants",NA,NA,NA,NA,NA,NA,NA,0
"2057","FIr6iGroJz6OP1m9vo3f9w","Joey's California Bistro","","610 E Bell Rd","Phoenix","AZ","85022",33.6418028,-112.0684183,3.5,94,1,"True","True"," False street"," False"," False"," True"," False","True","True","quiet","True","casual","False","True","2","True","True","full_bar","True",NA,NA," False"," False"," False"," True"," False"," False","True","True","no"," False"," False"," False"," False"," False"," False"," False"," False"," True}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restaurants, Italian","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","12:0-22:0","16:0-21:0",0
"2058","j2tHMM_6Mrq2qqiAlcPfzA","Arizona Authentic Pizza","","1811 N 24th St","Phoenix","AZ","85008",33.4678388,-112.0296326,4,21,1,"False","True",NA,NA,NA,NA,NA,"True","True","quiet","True","casual","True","False","1","False","True",NA,NA,NA,NA," False"," False"," False"," False"," False"," False","False",NA,"no"," False"," False"," False"," False"," False"," False"," False"," False"," False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"American (New), Restaurants","10:0-22:0","10:0-22:0","10:0-22:0","10:0-22:0","10:0-23:0","10:0-23:0","10:0-22:0",0
